2023,9,Давыдова Аделина Юрьевна,2006-05-28,2
2019,2,Виноградова Лариса Степановна,2012-04-04,1
2020,5,Сорокина Есения Филипповна,2009-03-27,2
2022,9,Белкина Алёна Оскаровна,2016-12-01,4
2023,2,Сидорова Ярослава Тарасовна,2006-09-22,2
2020,9,Петрова Галина Давидовна,2014-09-11,4
2018,10,Сорокина Татьяна Ивановна,2007-05-17,4
2019,8,Яковлева Маргарита Сергеевна,2016-01-18,2
2024,9,Медведева Ксения Леонидовна,2016-07-22,2
2022,9,Сорокина Жанна Юлиановна,2014-01-08,4
2021,5,Сидорова Вероника Тарасовна,2006-02-26,3
2019,7,Абрамова Агата Оскаровна,2006-02-14,1
2024,3,Калашникова Наталья Семеновна,2012-08-18,4
2025,7,Смирнова Любовь Евгеньевна,2016-09-06,2
2019,3,Прохорова Регина Ивановна,2013-01-04,1
2022,2,Федорова Светлана Тимофеевна,2010-11-08,4
2022,1,Иванова Виктория Аркадьевна,2010-06-11,3
2022,3,Быкова Алёна Даниловна,2010-05-06,4
2020,2,Щукина Светлана Сергеевна,2013-06-24,4
2020,3,Карпова Ника Вячеславовна,2006-11-02,1
2024,10,Ефимова Алёна Владимировна,2007-10-11,2
2022,3,Зайцева Лариса Тарасовна,2016-05-21,3
2024,8,Кудрявцева Дарья Ярославовна,2013-04-21,1
2024,7,Виноградова Виолетта Викторовна,2014-09-26,1
2018,2,Миронова Снежана Ивановна,2010-02-01,3
2019,5,Панина Юлия Федоровна,2014-05-18,2
2022,1,Соловьева Ника Львовна,2007-06-30,1
2020,8,Баранова Лидия Леонидовна,2006-01-30,4
2018,5,Соловьева София Артемовна,2006-04-01,4
2021,5,Шаповалова Карина Игоревна,2011-07-21,3
2025,5,Виноградова Татьяна Степановна,2012-08-25,1
2019,2,Щукина Светлана Алексеевна,2009-07-22,3
2025,7,Петрова Виолетта Максимовна,2016-12-17,4
2022,1,Гусева Инна Зиновьевна,2009-09-09,2
2018,6,Агафонова Зоя Ивановна,2011-06-02,1
2024,10,Лыткина Эмилия Родионовна,2010-03-16,2
2023,8,Кудрявцева Елена Ивановна,2006-01-15,3
2019,2,Кудрявцева София Ивановна,2010-04-30,1
2020,5,Комарова Аделина Павловна,2009-07-18,1
2021,10,Суркова Любовь Анатольевна,2011-02-28,4
2024,9,Киселева Вера Юрьевна,2010-03-07,1
2020,4,Киселева Ольга Филипповна,2006-06-11,4
2025,9,Медведева Наталья Зиновьевна,2006-07-25,3
2025,6,Быкова Лидия Николаевна,2015-09-20,3
