2024,7,Игнатова Анна Григорьевна,2010-01-25,2
2018,7,Панина Оксана Артемовна,2006-12-19,2
2025,1,Зайцева Анжелика Аркадьевна,2010-01-06,1
2021,4,Карпова Ольга Вячеславовна,2015-07-15,2
2018,7,Калашникова Таисия Глебовна,2013-12-27,2
2019,6,Андреева Лариса Олеговна,2009-07-26,2
2022,3,Тарасова Полина Денисовна,2009-12-16,3
2020,2,Морозова Наталья Степановна,2008-05-16,3
2024,8,Смирнова Виолетта Романовна,2011-04-14,1
2018,8,Морозова Татьяна Тарасовна,2006-06-17,1
2021,4,Королёва Алиса Николаевна,2008-06-04,1
2021,7,Белкина Наталья Ивановна,2010-07-10,1
2018,9,Соловьева Мирослава Ярославовна,2010-10-06,4
2025,4,Пахомова Аделина Вячеславовна,2013-03-12,1
2024,6,Ермакова Вера Максимовна,2013-09-18,1
2019,4,Устинова Анастасия Петровна,2016-11-02,3
2019,6,Андреева Кристина Николаевна,2009-05-02,2
2019,4,Смирнова Елена Юлиановна,2007-08-16,4
2024,4,Ермакова Регина Гавриловна,2006-10-29,4
2018,1,Семенова Ксения Федоровна,2014-02-27,4
2018,5,Игнатова Кристина Степановна,2006-11-08,1
2022,7,Морозова Любовь Анатольевна,2010-09-02,2
2023,2,Игнатова Стефания Всеволодовна,2011-01-13,2
2022,6,Андреева Аврора Юрьевна,2015-12-20,4
2023,4,Боброва Мирослава Филипповна,2008-11-22,3
2020,3,Комарова Вера Петровна,2013-12-27,4
2023,9,Грачева Кристина Григорьевна,2007-02-12,4
2024,9,Жукова Людмила Савельевна,2009-12-18,2
2019,10,Фролова Лариса Алексеевна,2007-03-09,4
2020,8,Суркова Виктория Николаевна,2012-03-26,3
2024,8,Чернова Злата Родионовна,2016-09-24,1
2021,7,Абрамова Диана Кирилловна,2013-01-21,1
2020,9,Щукина Виктория Артемовна,2014-12-09,3
2022,7,Федорова Мария Ильинична,2011-07-23,3
2019,10,Суркова Ольга Дмитриевна,2013-08-08,2
2024,8,Соловьева Кристина Юрьевна,2007-07-13,2
2025,8,Абрамова Оксана Давидовна,2008-04-06,4
2025,4,Кудрявцева Татьяна Юрьевна,2016-07-11,3
2019,3,Абрамова Лидия Юрьевна,2010-01-23,2
2019,2,Чернова Милана Алексеевна,2011-05-26,4
2022,10,Ефимова Анна Вячеславовна,2009-06-22,3
2023,2,Яковлева София Захаровна,2015-03-27,3
2018,10,Киселева Инна Семеновна,2011-02-26,2
2018,4,Быкова Марина Евгеньевна,2016-10-13,3
2023,9,Руднева Жанна Геннадьевна,2006-11-22,4
2024,6,Сидорова Валерия Дмитриевна,2011-07-21,4
2025,5,Морозова Жанна Назаровна,2014-05-07,4
2021,7,Карпова Ольга Всеволодовна,2008-06-21,3
2020,3,Комарова Агата Федоровна,2015-07-18,2
2022,3,Карпова Виолетта Тарасовна,2011-04-02,4
2023,7,Орлова Юлия Георгиевна,2007-01-19,2
2022,10,Федорова Анастасия Григорьевна,2007-10-30,2
2020,2,Прохорова Юлия Львовна,2007-06-02,4
2018,8,Орлова Аделина Глебовна,2013-05-19,1
2020,7,Медведева Зоя Игоревна,2014-07-27,2
2020,6,Петрова Татьяна Платоновна,2016-07-30,4
2022,9,Тимофеева Анастасия Федоровна,2012-03-31,4
2018,10,Виноградова Аврора Леонидовна,2016-07-09,4
2023,4,Ермакова Яна Геннадьевна,2011-11-09,3
2022,2,Кудрявцева Жанна Вячеславовна,2010-05-07,2
2020,9,Федорова Милана Борисовна,2008-06-18,4
2023,10,Соловьева Татьяна Егоровна,2006-04-29,3
2025,6,Виноградова Василиса Зиновьевна,2013-04-22,3
2023,9,Миронова Аделина Сергеевна,2009-11-13,2
2018,9,Ермакова Агата Георгиевна,2012-07-10,2
2023,4,Фролова Светлана Тимофеевна,2010-03-20,1
2025,7,Селезнева Алина Аркадьевна,2010-09-19,1
2019,5,Панина Надежда Родионовна,2010-07-22,1
2025,3,Фролова Наталья Глебовна,2008-12-10,2
2019,3,Ефимова Юлия Денисовна,2014-10-27,3
2019,6,Боброва Маргарита Оскаровна,2014-01-31,2
2022,3,Ермакова Марина Прохоровна,2009-09-05,1
2022,5,Фомина Ольга Геннадьевна,2012-12-24,2
2025,6,Комарова Таисия Васильевна,2015-01-27,2
2018,1,Давыдова Вероника Сергеевна,2016-11-22,2
2019,6,Яковлева Анжелика Андреевна,2015-12-19,2
2024,2,Семенова Ярослава Гавриловна,2015-03-16,2
2023,2,Федорова Валерия Платоновна,2010-06-19,3
2023,3,Макарова Зоя Семеновна,2015-07-02,2
2022,9,Шаповалова Арина Ильинична,2006-09-23,3
2024,5,Лебедева Снежана Павловна,2011-12-05,3
2022,1,Сидорова Алина Матвеевна,2015-09-24,4
2018,7,Рябова Агата Вячеславовна,2009-10-10,1
2021,10,Быкова Лилия Руслановна,2016-01-15,4
2018,10,Беляева Яна Филипповна,2014-02-19,1
