2021,9,Кузнецова Вероника Алексеевна,2015-11-27,3
2023,6,Боброва Агата Тимофеевна,2008-08-03,1
2019,3,Белкина Анжелика Глебовна,2012-02-28,3
2025,6,Боброва Нелли Станиславовна,2007-11-13,1
2023,10,Гусева Аделина Андреевна,2012-09-05,2
2018,10,Ковалев Иван Иванович,2014-02-18,2
2022,3,Смирнова Арина Константиновна,2014-12-19,2
2021,4,Давыдова Виктория Всеволодовна,2008-05-09,4
2019,2,Макарова Виолетта Дмитриевна,2013-08-18,4
2022,10,Селезнева Анжелика Константиновна,2009-03-04,3
2022,2,Прохорова Стефания Аркадьевна,2008-10-18,1
2025,5,Андреева Милана Васильевна,2012-03-19,4
2020,9,Щербакова Аврора Прохоровна,2007-10-12,1
2024,8,Селезнева Ольга Аркадьевна,2011-10-03,2
2022,8,Боброва Эмилия Назаровна,2014-07-21,1
2020,6,Рябова Анастасия Сергеевна,2010-05-23,4
2019,8,Беляева Мирослава Дмитриевна,2016-04-10,2
2023,4,Грачева Вера Филипповна,2013-03-05,1
2019,1,Агафонова Вероника Евгеньевна,2010-07-06,3
2018,5,Иванова Эльвира Максимовна,2014-01-30,1
2025,8,Тарасова Таисия Максимовна,2009-11-17,4
2022,1,Беляева Жанна Филипповна,2010-07-20,3
2018,10,Лыткина Татьяна Семеновна,2006-04-07,2
2020,6,Ермакова Ксения Юрьевна,2011-01-21,3
2019,3,Ермакова Зоя Леонидовна,2010-03-03,3
2022,8,Миронова Галина Андреевна,2011-06-24,1
2020,9,Комарова Василиса Олеговна,2006-07-19,4
2018,9,Быкова Злата Дмитриевна,2016-07-18,3
2025,8,Пахомова Милана Павловна,2006-06-25,2
2025,10,Давыдова Лилия Гавриловна,2012-01-02,4
2019,8,Грачева Виктория Михайловна,2012-12-30,1
2019,3,Жукова Снежана Артемовна,2015-04-17,4
2025,6,Смирнова Ксения Семеновна,2016-08-07,3
2019,10,Петрова Надежда Глебовна,2016-12-30,4
2021,1,Тимофеева Юлия Васильевна,2011-07-02,4
2022,8,Ковалева Полина Евгеньевна,2016-10-25,2
2025,7,Королёва Аделина Георгиевна,2008-04-03,2
2022,2,Селезнева Наталья Гавриловна,2009-03-12,1
2023,7,Морозова Эльвира Львовна,2013-03-21,4
2024,5,Ковалев Иван Иванович,2016-04-18,3
2021,6,Тарасова Эльвира Сергеевна,2016-08-21,3
2024,10,Тарасова Мирослава Всеволодовна,2016-04-27,1
2018,10,Титова Инна Тарасовна,2015-03-09,3
2020,3,Шестакова Эмилия Денисовна,2013-08-12,3
2021,4,Медведева Инна Станиславовна,2013-10-04,3
2025,2,Прохорова Снежана Федоровна,2009-01-11,1
2018,3,Фомина Ярослава Романовна,2015-01-05,3
2025,10,Карпова Есения Кирилловна,2006-04-09,4
2024,7,Королёва Есения Романовна,2014-01-19,3
2024,8,Пахомова Милана Гавриловна,2013-07-24,4
2025,10,Селезнева Евгения Федоровна,2009-01-22,3
2018,10,Сорокина Алиса Игоревна,2008-03-28,4
2025,3,Фролова Вера Анатольевна,2012-01-11,4
2018,7,Суркова Карина Дмитриевна,2010-03-12,4
2019,4,Яковлева Вероника Евгеньевна,2009-09-11,2
2018,5,Кудрявцева Аврора Тимофеевна,2015-04-12,2
2020,10,Петрова Дарья Адамовна,2008-10-28,1
2024,8,Андреева Лидия Руслановна,2007-04-09,1
